OrderID,OrderDate,CustomerID,ProductID,Region,Quantity,UnitPrice,Discount
6468,2023-03-09,1035,2009,West,9,105.23,0.05
6883,2023-03-09,1012,2010,South,4,50.48,0.0
7143,2023-03-09,1028,2018,South,5,117.25,0.0
7246,2023-03-09,1092,2038,North,3,20.95,0.0
5178,2023-03-10,1043,2036,East,2,10.59,0.1
5298,2023-03-10,1087,2010,East,5,38.29,0.15
5320,2023-03-10,1097,2006,West,5,57.3,0.0
5391,2023-03-10,1030,2033,East,8,15.88,0.1
6035,2023-03-10,1028,2021,West,4,437.1,0.0
6846,2023-03-10,1045,2041,East,4,13.47,0.0
6936,2023-03-10,1014,2010,West,3,44.49,0.1
7275,2023-03-10,1040,2033,South,9,14.18,0.0
5179,2023-03-11,1024,2012,South,8,1047.35,0.15
5281,2023-03-11,1077,2013,West,7,696.2,0.1
5627,2023-03-11,1083,2033,West,8,37.28,0.15
6327,2023-03-11,1043,2028,North,5,359.69,0.0
7142,2023-03-11,1030,2005,East,5,1056.5,0.05
7205,2023-03-11,1013,2012,East,2,900.0,0.05
7234,2023-03-11,1086,2028,North,4,545.12,0.1
7389,2023-03-11,1054,2006,North,6,19.29,0.1
5011,2023-03-12,1029,2005,South,7,1446.77,0.1
5171,2023-03-12,1019,2017,East,2,91.84,0.1
5211,2023-03-12,1005,2022,North,9,399.06,0.0
5503,2023-03-12,1051,2014,West,5,528.4,0.05
5596,2023-03-12,1026,2040,East,3,5.9,0.05
5879,2023-03-12,1017,2013,West,8,1003.21,0.1
5974,2023-03-12,1008,2006,East,7,56.69,0.1
6334,2023-03-12,1007,2007,South,8,34.35,0.1
6986,2023-03-12,1031,2044,North,2,12.7,0.0
7217,2023-03-12,1046,2019,East,2,265.38,0.1
7319,2023-03-12,1062,2027,South,6,158.41,0.05
7422,2023-03-12,1020,2016,East,9,420.25,0.15
5322,2023-03-13,1013,2019,North,8,338.75,0.1
5961,2023-03-13,1057,2024,East,9,268.24,0.05
6001,2023-03-13,1052,2023,West,2,1073.08,0.0
6442,2023-03-13,1003,2002,West,5,1613.2,0.0
6880,2023-03-13,1058,2009,North,5,74.76,0.0
5088,2023-03-14,1035,2027,North,9,312.57,0.0
5118,2023-03-14,1010,2043,South,6,11.71,0.1
5291,2023-03-14,1015,2016,West,5,282.76,0.0
5310,2023-03-14,1063,2032,East,4,29.9,0.1
5638,2023-03-14,1035,2010,East,4,84.4,0.05
6134,2023-03-14,1011,2001,East,7,1943.17,0.0
7096,2023-03-14,1083,2038,North,6,15.36,0.1
7098,2023-03-14,1066,2006,West,2,70.81,0.15
7278,2023-03-14,1079,2034,North,4,30.35,0.0
7423,2023-03-14,1051,2025,North,5,1122.44,0.15
5410,2023-03-15,1059,2002,West,4,964.84,0.0
6782,2023-03-15,1058,2001,South,1,1795.96,0.0
5221,2023-03-16,1045,2028,West,9,243.89,0.0
5257,2023-03-16,1095,2037,West,7,11.16,0.0
5598,2023-03-16,1041,2043,North,9,2.88,0.15
5745,2023-03-16,1008,2026,North,1,286.6,0.1
5795,2023-03-16,1036,2021,South,7,516.49,0.0
6132,2023-03-16,1061,2029,North,8,157.16,0.0
6639,2023-03-16,1081,2027,West,6,544.87,0.05
6665,2023-03-16,1010,2021,East,9,372.42,0.05
7395,2023-03-16,1007,2044,North,8,12.85,0.0
5127,2023-03-17,1100,2010,North,4,42.97,0.1
5151,2023-03-17,1083,2022,West,6,1105.92,0.0
5385,2023-03-17,1081,2042,South,2,2.55,0.15
5841,2023-03-17,1060,2012,South,9,692.21,0.0
5989,2023-03-17,1088,2006,South,3,109.16,0.0
6201,2023-03-17,1003,2045,East,5,8.3,0.05
6709,2023-03-17,1097,2004,West,1,1038.44,0.0
6999,2023-03-17,1058,2010,West,9,92.16,0.1
7178,2023-03-17,1044,2012,South,1,1082.72,0.1
5355,2023-03-18,1058,2024,South,4,372.81,0.15
5481,2023-03-18,1084,2021,East,9,751.59,0.1
6066,2023-03-18,1082,2035,East,4,26.39,0.15
6737,2023-03-18,1060,2037,North,5,20.47,0.05
6738,2023-03-18,1017,2031,West,2,25.57,0.0
6951,2023-03-18,1017,2042,East,9,9.53,0.15
6966,2023-03-18,1018,2022,South,1,1121.93,0.05
5058,2023-03-19,1018,2003,East,6,1081.39,0.0
5667,2023-03-19,1095,2003,West,2,817.04,0.05
5683,2023-03-19,1035,2034,East,1,10.21,0.15
5818,2023-03-19,1063,2028,South,7,358.49,0.1
6228,2023-03-19,1084,2010,North,9,43.46,0.0
6438,2023-03-19,1053,2032,West,2,35.83,0.0
6446,2023-03-19,1095,2022,South,7,951.91,0.1
6483,2023-03-19,1087,2033,East,7,9.92,0.0
6563,2023-03-19,1026,2006,West,2,59.75,0.0
6592,2023-03-19,1023,2027,West,1,299.71,0.0
6960,2023-03-19,1020,2011,North,2,847.83,0.0
7011,2023-03-19,1040,2018,South,7,472.93,0.0
7256,2023-03-19,1077,2044,West,1,5.79,0.1
7272,2023-03-19,1023,2012,East,3,933.94,0.0
6343,2023-03-20,1092,2030,East,1,503.72,0.0
6853,2023-03-20,1050,2039,West,2,22.46,0.1
7180,2023-03-20,1046,2016,East,1,351.2,0.15
5105,2023-03-21,1084,2040,South,1,23.03,0.1
6411,2023-03-21,1038,2037,South,5,15.49,0.0
6525,2023-03-21,1078,2032,East,3,25.65,0.15
6560,2023-03-21,1073,2032,West,3,18.51,0.0
7251,2023-03-21,1024,2039,West,6,16.84,0.05
5142,2023-03-22,1044,2016,South,9,118.54,0.0
5192,2023-03-22,1039,2043,South,2,10.68,0.05
5202,2023-03-22,1008,2009,North,7,48.06,0.0
5592,2023-03-22,1096,2021,East,9,239.75,0.0
5956,2023-03-22,1031,2027,West,2,449.26,0.0
6329,2023-03-22,1077,2031,East,6,23.82,0.0
6463,2023-03-22,1022,2034,East,7,6.63,0.1
6696,2023-03-22,1062,2033,West,5,17.19,0.0
6740,2023-03-22,1047,2025,East,4,502.55,0.1
7172,2023-03-22,1032,2003,East,5,863.17,0.05
5056,2023-03-23,1058,2045,West,9,12.6,0.0
5186,2023-03-23,1087,2031,West,7,7.63,0.0
5233,2023-03-23,1040,2023,North,4,853.68,0.0
5429,2023-03-23,1008,2039,East,3,20.6,0.0
5611,2023-03-23,1079,2008,West,7,26.52,0.1
6227,2023-03-23,1002,2028,South,8,581.4,0.1
6596,2023-03-23,1081,2004,West,7,1764.35,0.05
6614,2023-03-23,1058,2014,West,9,925.13,0.1
7211,2023-03-23,1006,2005,North,6,1606.54,0.0
7264,2023-03-23,1027,2038,East,3,16.73,0.0
5167,2023-03-24,1054,2029,East,5,330.84,0.1
5617,2023-03-24,1023,2028,South,2,265.56,0.0
6007,2023-03-24,1004,2022,West,2,411.64,0.0
6031,2023-03-24,1084,2019,East,2,416.22,0.0
6553,2023-03-24,1033,2033,South,3,27.3,0.15
6759,2023-03-24,1044,2038,North,2,18.96,0.15
7001,2023-03-24,1018,2026,South,7,585.25,0.1
7149,2023-03-24,1084,2025,East,3,737.27,0.1
7194,2023-03-24,1019,2032,West,4,39.29,0.15
5212,2023-03-25,1041,2045,West,9,7.94,0.0
6144,2023-03-25,1077,2026,North,8,563.17,0.0
6654,2023-03-25,1038,2020,West,9,129.42,0.05
7462,2023-03-25,1024,2003,South,3,1032.99,0.0
5062,2023-03-26,1093,2019,West,6,92.19,0.05
5375,2023-03-26,1084,2043,South,8,9.72,0.1
5434,2023-03-26,1064,2010,South,3,22.37,0.05
6874,2023-03-26,1004,2018,North,5,436.9,0.05
5384,2023-03-27,1023,2025,West,3,877.53,0.0
5531,2023-03-27,1019,2024,South,7,1089.63,0.05
6700,2023-03-27,1055,2001,South,3,1487.13,0.0
6703,2023-03-27,1018,2045,North,9,12.57,0.05
6914,2023-03-27,1050,2033,West,8,30.28,0.0
6945,2023-03-27,1031,2040,East,5,4.66,0.0
6957,2023-03-27,1074,2002,North,2,1944.91,0.0
5278,2023-03-28,1049,2045,North,4,13.77,0.05
5886,2023-03-28,1070,2005,West,5,1180.86,0.0
6022,2023-03-28,1087,2010,West,3,28.76,0.0
6548,2023-03-28,1080,2018,East,2,103.82,0.0
6774,2023-03-28,1043,2017,South,9,328.16,0.1
6775,2023-03-28,1017,2006,East,1,100.16,0.0
6887,2023-03-28,1007,2019,South,9,111.22,0.0
7044,2023-03-28,1082,2005,East,9,1675.4,0.0
7283,2023-03-28,1096,2032,East,7,35.63,0.0
7388,2023-03-28,1084,2001,South,3,1369.87,0.05
6032,2023-03-29,1070,2001,South,2,901.53,0.05
6042,2023-03-29,1007,2026,East,5,364.48,0.05
6150,2023-03-29,1043,2003,East,9,1808.92,0.1
6429,2023-03-29,1051,2025,North,3,410.29,0.0
6733,2023-03-29,1025,2005,West,1,898.81,0.05
6342,2023-03-30,1063,2026,East,8,531.59,0.15
6364,2023-03-30,1026,2033,East,3,21.05,0.0
5248,2023-03-31,1076,2005,East,5,1065.25,0.0
5983,2023-03-31,1094,2036,North,5,19.69,0.05
7201,2023-03-31,1010,2018,South,1,412.12,0.0
7429,2023-03-31,1096,2015,East,2,428.99,0.0
5040,2023-04-01,1021,2009,North,3,146.47,0.15
5361,2023-04-01,1023,2045,West,7,13.0,0.0
5649,2023-04-01,1057,2044,North,8,3.49,0.0
6523,2023-04-01,1099,2002,East,3,1519.66,0.1
6827,2023-04-01,1083,2015,East,1,1123.71,0.0
5269,2023-04-02,1005,2016,East,5,367.46,0.1
5483,2023-04-02,1021,2017,North,3,436.15,0.1
6160,2023-04-02,1002,2009,North,8,135.11,0.1
6288,2023-04-02,1097,2015,South,7,821.85,0.0
6351,2023-04-02,1037,2007,South,3,115.9,0.0
7030,2023-04-02,1033,2005,West,3,1161.36,0.0
7308,2023-04-02,1070,2014,North,9,660.19,0.05
5109,2023-04-03,1088,2003,South,3,1249.81,0.0
5162,2023-04-03,1040,2045,North,7,3.21,0.05
5887,2023-04-03,1042,2001,North,7,985.07,0.05
6516,2023-04-03,1023,2012,West,4,959.3,0.15
6559,2023-04-03,1056,2018,West,3,311.71,0.05
6744,2023-04-03,1093,2007,West,8,84.23,0.15
5544,2023-04-04,1009,2043,South,9,5.7,0.1
6045,2023-04-04,1059,2038,South,4,18.57,0.05
6101,2023-04-04,1017,2034,South,5,38.59,0.0
6285,2023-04-04,1018,2044,South,7,11.63,0.0
6475,2023-04-04,1065,2018,West,7,208.95,0.05
6540,2023-04-04,1009,2006,West,2,101.08,0.0
6678,2023-04-04,1044,2008,East,4,101.21,0.05
6791,2023-04-04,1068,2032,East,9,31.52,0.1
6943,2023-04-04,1042,2012,West,3,1133.22,0.15
7100,2023-04-04,1088,2002,South,9,1222.15,0.05
5231,2023-04-05,1013,2034,South,9,33.94,0.0
6028,2023-04-05,1069,2032,West,2,8.48,0.1
6546,2023-04-05,1029,2026,East,3,295.66,0.15
7125,2023-04-05,1051,2004,North,7,1055.02,0.0
7335,2023-04-05,1056,2009,West,4,88.35,0.0
7496,2023-04-05,1035,2004,West,9,1993.88,0.0
5294,2023-04-06,1024,2023,South,8,759.85,0.0
5300,2023-04-06,1018,2020,East,3,371.24,0.05
5489,2023-04-06,1020,2009,South,2,37.36,0.05
6356,2023-04-06,1081,2017,East,1,276.43,0.15
6358,2023-04-06,1013,2001,East,8,990.5,0.0
7495,2023-04-06,1023,2001,West,1,1802.65,0.0
5416,2023-04-07,1046,2038,West,3,12.54,0.0
5749,2023-04-07,1029,2004,North,3,1294.39,0.0
5810,2023-04-07,1087,2039,South,4,21.84,0.15
6583,2023-04-07,1074,2021,West,4,375.85,0.0
7284,2023-04-07,1051,2033,North,3,37.77,0.05
5024,2023-04-08,1025,2031,North,6,7.12,0.1
5216,2023-04-08,1015,2024,West,4,347.78,0.0
5560,2023-04-08,1050,2042,East,2,6.17,0.05
5566,2023-04-08,1050,2032,North,2,38.62,0.0
5929,2023-04-08,1017,2044,West,2,13.42,0.0
6779,2023-04-08,1076,2034,North,8,13.92,0.0
6872,2023-04-08,1019,2035,West,7,21.87,0.0
6969,2023-04-08,1036,2036,North,4,20.08,0.15
7263,2023-04-08,1041,2039,West,6,19.85,0.0
5463,2023-04-09,1084,2043,North,9,8.69,0.0
6571,2023-04-09,1033,2026,South,7,410.93,0.15
6833,2023-04-09,1038,2034,East,6,32.6,0.0
5166,2023-04-10,1061,2045,North,8,5.7,0.0
5706,2023-04-10,1059,2024,South,8,344.94,0.0
6912,2023-04-10,1029,2002,West,5,1620.23,0.1
7103,2023-04-10,1065,2022,West,5,1189.73,0.1
7179,2023-04-10,1025,2014,South,7,418.85,0.0
7182,2023-04-10,1085,2002,South,2,1675.39,0.0
5479,2023-04-11,1069,2020,North,5,114.43,0.1
6803,2023-04-11,1023,2038,North,3,7.24,0.0
7443,2023-04-11,1100,2026,East,2,483.21,0.05
5112,2023-04-12,1039,2020,South,7,205.64,0.1
5591,2023-04-12,1024,2036,East,8,22.89,0.1
6172,2023-04-12,1041,2026,South,7,386.97,0.05
6347,2023-04-12,1078,2007,North,2,113.41,0.0
6362,2023-04-12,1068,2020,West,5,149.88,0.1
6453,2023-04-12,1052,2039,South,4,22.09,0.0
6529,2023-04-12,1098,2024,North,4,956.92,0.0
6840,2023-04-12,1087,2045,North,4,2.63,0.0
5019,2023-04-13,1089,2015,West,4,680.82,0.15
5394,2023-04-13,1025,2012,North,9,1002.46,0.1
5450,2023-04-13,1008,2036,North,1,14.5,0.0
6067,2023-04-13,1079,2001,South,4,1128.63,0.15
7291,2023-04-13,1021,2026,East,2,100.41,0.0
7331,2023-04-13,1059,2009,West,5,31.08,0.1
5222,2023-04-14,1028,2001,West,8,1215.64,0.05
5315,2023-04-14,1055,2034,North,3,5.57,0.0
5632,2023-04-14,1005,2038,South,5,7.76,0.0
6920,2023-04-14,1042,2033,South,5,8.09,0.0
7413,2023-04-14,1064,2026,North,3,292.24,0.1
5451,2023-04-15,1038,2008,East,3,107.26,0.1
6104,2023-04-15,1001,2010,North,4,93.01,0.1
6804,2023-04-15,1016,2033,North,8,21.13,0.0
5059,2023-04-16,1008,2007,South,7,23.67,0.0
5755,2023-04-16,1078,2026,West,1,133.12,0.1
6086,2023-04-16,1071,2009,East,5,142.66,0.1
6252,2023-04-16,1070,2034,North,2,21.75,0.05
6624,2023-04-16,1043,2042,West,5,8.64,0.0
7491,2023-04-16,1094,2009,North,7,43.36,0.1
5348,2023-04-17,1099,2004,South,7,1359.27,0.0
6843,2023-04-17,1024,2024,North,9,978.91,0.1
7028,2023-04-17,1051,2021,East,9,427.07,0.1
7167,2023-04-17,1056,2023,West,9,593.03,0.0
7369,2023-04-17,1054,2011,North,4,421.83,0.0
5284,2023-04-18,1091,2007,East,9,107.03,0.0
5636,2023-04-18,1082,2006,West,5,85.28,0.0
5942,2023-04-18,1093,2035,North,3,39.62,0.1
6016,2023-04-18,1020,2022,West,7,695.03,0.0
6082,2023-04-18,1032,2028,North,5,563.62,0.1
6455,2023-04-18,1025,2004,South,6,1688.77,0.1
6544,2023-04-18,1025,2022,East,1,642.02,0.05
5392,2023-04-19,1057,2008,North,7,51.37,0.05
6366,2023-04-19,1090,2039,East,2,6.51,0.0
5190,2023-04-20,1058,2039,South,2,23.1,0.0
5321,2023-04-20,1045,2021,North,1,730.51,0.05
6299,2023-04-20,1096,2043,West,2,3.71,0.15
6336,2023-04-20,1078,2043,North,9,6.05,0.0
6797,2023-04-20,1095,2026,North,9,440.48,0.0
6963,2023-04-20,1094,2005,East,4,1711.94,0.0
7117,2023-04-20,1005,2026,South,2,201.63,0.0
7386,2023-04-20,1087,2042,East,5,5.76,0.1
5349,2023-04-21,1006,2021,East,5,290.42,0.1
5441,2023-04-21,1051,2009,West,4,29.44,0.0
5877,2023-04-21,1037,2002,West,7,970.57,0.0
6169,2023-04-21,1010,2002,South,7,1770.85,0.1
6333,2023-04-21,1030,2010,North,8,96.64,0.0
6434,2023-04-21,1026,2003,East,7,1313.0,0.0
6837,2023-04-21,1027,2033,South,1,6.31,0.15
7320,2023-04-21,1031,2012,North,3,465.81,0.0
5235,2023-04-22,1086,2010,West,9,65.44,0.15
5239,2023-04-22,1001,2025,South,5,662.38,0.1
6556,2023-04-22,1032,2038,East,7,10.17,0.0
7056,2023-04-22,1080,2027,South,6,509.72,0.05
5061,2023-04-23,1078,2004,East,7,1824.14,0.05
5302,2023-04-23,1004,2024,North,8,615.63,0.0
5693,2023-04-23,1079,2020,East,2,106.86,0.0
5966,2023-04-23,1009,2001,East,6,1987.15,0.1
6084,2023-04-23,1046,2040,North,1,9.49,0.05
6306,2023-04-23,1094,2004,South,5,1310.24,0.15
6504,2023-04-23,1089,2020,North,5,145.1,0.0
6686,2023-04-23,1041,2020,East,4,228.49,0.0
6718,2023-04-23,1051,2037,South,4,6.13,0.0
6885,2023-04-23,1015,2007,North,2,106.53,0.05
7468,2023-04-23,1009,2012,South,5,820.1,0.05
6534,2023-04-24,1024,2018,North,1,366.08,0.15
7013,2023-04-24,1074,2044,East,9,5.58,0.0
7118,2023-04-24,1013,2023,East,9,264.41,0.0
7191,2023-04-24,1071,2001,West,2,987.17,0.0
7332,2023-04-24,1004,2010,East,6,42.43,0.0
5367,2023-04-25,1046,2037,West,9,18.56,0.1
5438,2023-04-25,1007,2040,South,8,15.37,0.15
6010,2023-04-25,1030,2004,South,9,1584.7,0.15
6129,2023-04-25,1010,2022,East,5,1053.06,0.0
7455,2023-04-25,1044,2038,West,2,23.27,0.0
5197,2023-04-26,1091,2026,South,5,359.05,0.0
6057,2023-04-26,1033,2012,West,8,669.65,0.0
6415,2023-04-26,1044,2012,West,7,735.6,0.0
6466,2023-04-26,1019,2026,East,4,338.89,0.0
6478,2023-04-26,1080,2027,East,2,287.24,0.05
6503,2023-04-26,1042,2004,West,5,924.35,0.05
6643,2023-04-26,1014,2039,East,6,7.82,0.1
7061,2023-04-26,1084,2028,West,3,187.51,0.15
7123,2023-04-26,1048,2007,East,5,104.4,0.0
7444,2023-04-26,1040,2017,South,1,274.71,0.1
6419,2023-04-27,1032,2022,East,3,456.07,0.05
6589,2023-04-27,1025,2008,West,8,82.46,0.0
7093,2023-04-27,1047,2038,North,2,7.09,0.1
7479,2023-04-27,1040,2027,East,1,340.58,0.0
5114,2023-04-28,1037,2038,West,1,3.18,0.15
5704,2023-04-28,1042,2017,West,6,382.99,0.0
5806,2023-04-28,1081,2042,East,1,2.27,0.15
5976,2023-04-28,1004,2001,South,7,1425.05,0.05
6046,2023-04-28,1092,2024,East,5,702.23,0.15
6477,2023-04-28,1070,2030,East,9,529.96,0.0
6600,2023-04-28,1074,2023,West,3,898.33,0.15
6749,2023-04-28,1005,2030,East,5,211.45,0.0
6930,2023-04-28,1082,2006,South,1,134.14,0.0
7064,2023-04-28,1024,2037,North,2,6.69,0.0
7329,2023-04-28,1061,2033,South,5,25.98,0.0
5226,2023-04-29,1074,2028,North,1,260.58,0.15
5261,2023-04-29,1081,2036,South,1,23.79,0.1
5590,2023-04-29,1050,2018,West,1,443.0,0.0
5600,2023-04-29,1077,2002,East,5,1021.7,0.05
6120,2023-04-29,1092,2032,East,8,10.3,0.0
6232,2023-04-29,1042,2007,East,2,28.03,0.05
6255,2023-04-29,1067,2045,North,2,8.32,0.0
7245,2023-04-29,1023,2033,West,4,27.46,0.0
7322,2023-04-29,1013,2023,South,4,572.37,0.05
5006,2023-04-30,1011,2037,West,1,18.5,0.05
5973,2023-04-30,1002,2009,East,4,66.62,0.05
6267,2023-04-30,1007,2034,East,3,9.45,0.0
7045,2023-04-30,1097,2020,East,3,153.43,0.0
7341,2023-04-30,1069,2020,East,6,330.14,0.0
5170,2023-05-01,1048,2009,South,1,134.43,0.0
5793,2023-05-01,1050,2007,East,6,95.98,0.0
5979,2023-05-01,1027,2032,East,3,37.84,0.0
6322,2023-05-01,1084,2032,South,8,31.43,0.05
6612,2023-05-01,1021,2012,North,2,747.01,0.0
6630,2023-05-01,1093,2041,North,8,13.44,0.0
6728,2023-05-01,1040,2024,South,1,673.17,0.0
6788,2023-05-01,1003,2044,West,8,5.51,0.0
6899,2023-05-01,1035,2025,West,9,1154.89,0.05
5193,2023-05-02,1018,2042,West,9,12.32,0.0
5247,2023-05-02,1042,2007,West,6,125.13,0.05
5614,2023-05-02,1064,2019,North,8,289.0,0.05
6249,2023-05-02,1008,2036,South,6,12.63,0.0
6262,2023-05-02,1060,2044,West,9,7.51,0.0
6551,2023-05-02,1058,2009,East,7,141.52,0.0
5057,2023-05-03,1081,2038,East,5,19.54,0.1
5066,2023-05-03,1020,2001,North,4,1705.08,0.0
5688,2023-05-03,1076,2024,North,3,935.32,0.0
5965,2023-05-03,1048,2025,West,7,204.67,0.1
6047,2023-05-03,1010,2008,East,6,69.88,0.1
6750,2023-05-03,1058,2024,North,9,465.37,0.0
6756,2023-05-03,1001,2015,West,2,875.12,0.15
7161,2023-05-03,1044,2001,North,7,1589.62,0.0
7170,2023-05-03,1015,2018,South,7,321.8,0.0
7411,2023-05-03,1059,2005,West,5,1252.28,0.1
5264,2023-05-04,1020,2009,North,3,123.83,0.0
5270,2023-05-04,1073,2037,South,7,15.91,0.15
5285,2023-05-04,1039,2016,North,7,423.97,0.05
5517,2023-05-04,1095,2008,North,4,39.68,0.05
6402,2023-05-04,1057,2001,East,8,1048.41,0.0
6543,2023-05-04,1009,2017,West,7,95.97,0.0
6585,2023-05-04,1045,2034,South,5,22.73,0.0
6790,2023-05-04,1014,2020,East,7,415.77,0.0
6835,2023-05-04,1048,2030,East,1,352.61,0.1
6856,2023-05-04,1015,2017,West,5,493.25,0.0
5053,2023-05-05,1052,2034,South,4,36.01,0.1
5069,2023-05-05,1081,2029,East,4,298.33,0.0
5073,2023-05-05,1058,2030,North,4,234.2,0.1
5223,2023-05-05,1031,2035,East,3,29.37,0.0
5293,2023-05-05,1022,2001,East,6,827.1,0.05
5513,2023-05-05,1099,2045,East,8,5.25,0.15
6106,2023-05-05,1054,2042,East,3,5.83,0.1
6694,2023-05-05,1073,2002,East,8,1255.33,0.15
6784,2023-05-05,1085,2007,East,6,42.92,0.0
7119,2023-05-05,1098,2040,South,3,16.57,0.15
7287,2023-05-05,1056,2034,South,7,18.93,0.0
7304,2023-05-05,1060,2005,North,9,1032.25,0.1
5336,2023-05-06,1002,2041,West,9,4.97,0.0
6108,2023-05-06,1011,2005,South,3,888.52,0.0
6128,2023-05-06,1095,2025,East,1,650.09,0.05
6251,2023-05-06,1084,2032,South,5,20.35,0.0
6650,2023-05-06,1011,2016,East,2,484.36,0.0
6711,2023-05-06,1007,2004,South,4,1245.88,0.0
6723,2023-05-06,1100,2017,West,9,360.46,0.05
6794,2023-05-06,1026,2025,South,6,765.22,0.0
6312,2023-05-07,1089,2026,East,5,178.47,0.0
6350,2023-05-07,1093,2017,South,4,411.27,0.05
6508,2023-05-07,1090,2043,North,2,9.02,0.15
6598,2023-05-07,1054,2043,South,8,9.35,0.0
6947,2023-05-07,1038,2024,West,8,937.11,0.0
5909,2023-05-08,1010,2011,South,4,1191.24,0.15
6064,2023-05-08,1024,2016,East,4,399.58,0.05
6250,2023-05-08,1002,2012,West,9,671.76,0.05
6436,2023-05-08,1063,2026,West,7,490.61,0.05
6482,2023-05-08,1025,2042,South,3,7.09,0.05
6725,2023-05-08,1029,2038,West,3,5.34,0.05
7244,2023-05-08,1041,2034,South,8,9.97,0.05
5466,2023-05-09,1023,2027,North,6,111.88,0.0
5556,2023-05-09,1018,2044,South,1,11.53,0.05
5682,2023-05-09,1094,2014,North,2,943.86,0.0
5177,2023-05-10,1048,2030,South,8,110.17,0.0
5551,2023-05-10,1016,2018,East,1,146.62,0.1
5666,2023-05-10,1036,2010,East,8,18.69,0.0
6512,2023-05-10,1073,2037,East,6,4.4,0.0
7393,2023-05-10,1004,2029,North,7,542.3,0.05
5251,2023-05-11,1032,2011,North,7,806.15,0.05
5335,2023-05-11,1021,2025,North,8,560.12,0.1
6472,2023-05-11,1024,2018,South,9,355.29,0.15
6641,2023-05-11,1001,2011,North,9,1191.45,0.0
6789,2023-05-11,1067,2025,East,3,709.7,0.0
6985,2023-05-11,1057,2017,West,3,334.92,0.1
7046,2023-05-11,1055,2028,East,5,498.46,0.0
5117,2023-05-12,1022,2005,West,6,1851.75,0.05
5371,2023-05-12,1045,2033,East,5,20.63,0.0
5512,2023-05-12,1066,2015,North,5,365.15,0.0
5787,2023-05-12,1021,2036,South,7,16.95,0.0
6199,2023-05-12,1070,2026,East,6,150.0,0.0
6383,2023-05-12,1096,2028,North,5,563.72,0.0
6433,2023-05-12,1085,2019,North,1,402.16,0.1
5406,2023-05-13,1017,2002,North,9,1808.77,0.0
5789,2023-05-13,1004,2029,South,1,423.46,0.0
6080,2023-05-13,1068,2001,East,9,1854.99,0.0
6135,2023-05-13,1086,2013,East,8,1086.4,0.1
6179,2023-05-13,1007,2003,West,9,1779.38,0.15
6266,2023-05-13,1024,2001,North,9,1131.73,0.0
6268,2023-05-13,1008,2005,East,6,1832.68,0.0
6352,2023-05-13,1038,2014,North,4,503.36,0.0
6448,2023-05-13,1020,2020,South,1,427.85,0.0
6754,2023-05-13,1017,2006,North,4,59.38,0.15
6813,2023-05-13,1012,2021,East,9,441.49,0.0
7034,2023-05-13,1048,2035,North,1,33.18,0.0
7222,2023-05-13,1091,2036,North,4,11.7,0.1
7404,2023-05-13,1059,2019,South,1,499.63,0.05
7431,2023-05-13,1099,2043,South,7,2.15,0.0
5350,2023-05-14,1039,2036,North,6,18.65,0.0
5501,2023-05-14,1033,2023,East,2,608.85,0.0
5511,2023-05-14,1001,2038,South,4,7.98,0.0
5804,2023-05-14,1018,2044,West,6,12.3,0.0
5807,2023-05-14,1077,2042,East,3,5.4,0.0
5819,2023-05-14,1061,2029,North,3,126.61,0.0
6222,2023-05-14,1070,2028,West,3,302.28,0.1
6384,2023-05-14,1074,2041,West,7,12.88,0.15
6541,2023-05-14,1073,2018,South,7,481.23,0.0
6917,2023-05-14,1037,2030,West,6,262.19,0.1
5305,2023-05-15,1058,2026,West,4,467.99,0.0
5523,2023-05-15,1071,2005,South,6,920.9,0.05
5817,2023-05-15,1037,2009,West,5,132.68,0.1
6139,2023-05-15,1053,2007,West,6,82.43,0.0
6471,2023-05-15,1080,2013,North,7,468.97,0.0
6473,2023-05-15,1067,2010,South,2,76.6,0.05
6572,2023-05-15,1040,2026,North,3,344.8,0.0
6661,2023-05-15,1072,2002,East,8,1597.57,0.05
6882,2023-05-15,1009,2044,West,3,14.0,0.05
7055,2023-05-15,1034,2037,West,5,9.13,0.15
7238,2023-05-15,1060,2031,South,8,27.63,0.0
5004,2023-05-16,1078,2003,West,7,922.65,0.0
5085,2023-05-16,1028,2015,North,2,1164.1,0.15
5119,2023-05-16,1002,2034,West,9,38.85,0.0
5680,2023-05-16,1034,2008,West,7,119.91,0.0
6083,2023-05-16,1071,2018,West,6,345.73,0.0
6264,2023-05-16,1042,2003,East,1,1591.08,0.0
7379,2023-05-16,1045,2009,South,3,145.86,0.05
5007,2023-05-17,1086,2039,South,6,16.99,0.0
5041,2023-05-17,1032,2033,West,7,32.38,0.1
5140,2023-05-17,1089,2030,West,9,587.27,0.0
5308,2023-05-17,1074,2025,South,6,738.77,0.15
6602,2023-05-17,1094,2036,West,8,14.64,0.05
6633,2023-05-17,1026,2016,East,5,482.96,0.1
6663,2023-05-17,1086,2006,North,9,65.2,0.1
6946,2023-05-17,1040,2002,East,9,1747.22,0.0
7171,2023-05-17,1016,2008,East,6,33.46,0.1
5252,2023-05-18,1007,2014,West,2,1062.42,0.05
5274,2023-05-18,1011,2014,East,5,377.12,0.1
5333,2023-05-18,1100,2010,North,5,84.83,0.0
5390,2023-05-18,1061,2024,North,6,1089.57,0.1
5889,2023-05-18,1015,2005,East,8,1503.23,0.05
